Original_Index,latitude,longitude,date_time,date,common_name,scientific_name,group_size,chlor_a_mean,chlor_a_median,chlor_a_std,chlor_a_min,chlor_a_max,chlor_a_q25,chlor_a_q75
84,38.22727,-74.23258,2025/03/25 12:26:45,2025-03-25,Humpback whale,Megaptera novaeangliae,1,0.5912423729896545,0.5259484052658081,0.11571550369262695,0.5073608756065369,0.8263933062553406,0.5151389092206955,0.6191876828670502
88,38.44993,-73.6255,2025/03/25 10:17:21,2025-03-25,Fin whale,Balaenoptera physalus,1,0.4731787443161011,0.4780235290527344,0.014341247268021107,0.44915175437927246,0.49074888229370117,0.4624578654766083,0.4849010705947876
89,38.41902,-73.61087,2025/03/25 10:18:32,2025-03-25,Fin whale,Balaenoptera physalus,1,0.48327815532684326,0.4891345202922821,0.01690991409122944,0.44915175437927246,0.5049705505371094,0.4780235290527344,0.49352583289146423
66,39.01514,-72.87994,2025/03/28 13:44:35,2025-03-28,Humpback whale,Megaptera novaeangliae,1,0.7017654776573181,0.6993870139122009,0.00516102509573102,0.6949711441993713,0.7112149596214294,0.6982346773147583,0.7053635716438293
67,39.02059,-72.87224,2025/03/28 13:47:26,2025-03-28,Humpback whale,Megaptera novaeangliae,3,0.702440083026886,0.7047419548034668,0.005750723648816347,0.6943349242210388,0.7121779918670654,0.6982346773147583,0.7065178155899048
68,38.95213,-72.8262,2025/03/28 13:50:51,2025-03-28,Humpback whale,Megaptera novaeangliae,2,0.7009581923484802,0.7034175992012024,0.0070783537812530994,0.6894528269767761,0.7086100578308105,0.697260320186615,0.7068655490875244
85,38.90541,-72.92221,2025/03/28 15:27:11,2025-03-28,Fin whale,Balaenoptera physalus,1,0.7143550515174866,0.7125493288040161,0.007282192353159189,0.7071467041969299,0.7292879223823547,0.7092283964157104,0.718850314617157
86,38.9159,-72.89889,2025/03/28 15:27:55,2025-03-28,Fin whale,Balaenoptera physalus,1,0.710189700126648,0.7092283964157104,0.008052365854382515,0.697260320186615,0.7229432463645935,0.7071467041969299,0.7167571783065796
90,38.85645,-72.93567,2025/03/28 15:40:01,2025-03-28,Fin whale,Balaenoptera physalus,1,0.7153866291046143,0.7125493288040161,0.008093265816569328,0.7071467041969299,0.7314396500587463,0.7093271613121033,0.7229432463645935
66,39.01514,-72.87994,2025/03/28 13:44:35,2025-03-28,Humpback whale,Megaptera novaeangliae,1,0.8218943476676941,0.8248569369316101,0.016695916652679443,0.800994873046875,0.8532721996307373,0.8072697520256042,0.8344586491584778
67,39.02059,-72.87224,2025/03/28 13:47:26,2025-03-28,Humpback whale,Megaptera novaeangliae,3,0.8302323818206787,0.8271977305412292,0.027397150173783302,0.7932010293006897,0.8899629712104797,0.8072697520256042,0.8372066617012024
68,38.95213,-72.8262,2025/03/28 13:50:51,2025-03-28,Humpback whale,Megaptera novaeangliae,2,0.7712364196777344,0.7694199085235596,0.01854209043085575,0.7401041984558105,0.8046658635139465,0.7656391263008118,0.7769641280174255
85,38.90541,-72.92221,2025/03/28 15:27:11,2025-03-28,Fin whale,Balaenoptera physalus,1,0.7805590629577637,0.7883347272872925,0.014748821035027504,0.7499058246612549,0.7976481914520264,0.7704923152923584,0.7921271324157715
86,38.9159,-72.89889,2025/03/28 15:27:55,2025-03-28,Fin whale,Balaenoptera physalus,1,0.7834458947181702,0.7883347272872925,0.01030933391302824,0.7694199085235596,0.7976481914520264,0.7730310559272766,0.7921271324157715
90,38.85645,-72.93567,2025/03/28 15:40:01,2025-03-28,Fin whale,Balaenoptera physalus,1,0.7746501564979553,0.7725319862365723,0.015185622498393059,0.7499058246612549,0.7976481914520264,0.7701033353805542,0.7900102138519287
66,39.01514,-72.87994,2025/03/28 13:44:35,2025-03-28,Humpback whale,Megaptera novaeangliae,1,0.6719818711280823,0.6806797385215759,0.0467953160405159,0.6080443859100342,0.7362299561500549,0.6198886632919312,0.7151719331741333
67,39.02059,-72.87224,2025/03/28 13:47:26,2025-03-28,Humpback whale,Megaptera novaeangliae,3,0.701137900352478,0.7012249827384949,0.030382243916392326,0.6498721241950989,0.7477348446846008,0.6806797385215759,0.722019374370575
68,38.95213,-72.8262,2025/03/28 13:50:51,2025-03-28,Humpback whale,Megaptera novaeangliae,2,0.6366514563560486,0.6312931776046753,0.022335777059197426,0.60515296459198,0.6806797385215759,0.6199766397476196,0.6498721241950989
85,38.90541,-72.92221,2025/03/28 15:27:11,2025-03-28,Fin whale,Balaenoptera physalus,1,0.6125205159187317,0.6034860014915466,0.030582576990127563,0.5751175284385681,0.6689332723617554,0.587755024433136,0.6336308717727661
86,38.9159,-72.89889,2025/03/28 15:27:55,2025-03-28,Fin whale,Balaenoptera physalus,1,0.6303265690803528,0.6321787238121033,0.026172418147325516,0.587755024433136,0.6689332723617554,0.6112790107727051,0.6525205373764038
90,38.85645,-72.93567,2025/03/28 15:40:01,2025-03-28,Fin whale,Balaenoptera physalus,1,0.6087038516998291,0.6112790107727051,0.023276474326848984,0.5751175284385681,0.6525205373764038,0.587755024433136,0.6189835667610168
69,37.25867,-74.55983,2025/03/23 12:41:18,2025-03-23,Humpback whale,Megaptera novaeangliae,1,0.6274091005325317,0.6181293725967407,0.025197133421897888,0.5996915698051453,0.6891638040542603,0.6094592809677124,0.6378574371337891
70,37.22707,-74.53243,2025/03/23 12:42:35,2025-03-23,Humpback whale,Megaptera novaeangliae,2,0.6292201280593872,0.6362602710723877,0.0185480285435915,0.5996915698051453,0.6603779196739197,0.608698844909668,0.6389386653900146
71,37.1985,-74.58969,2025/03/23 12:45:23,2025-03-23,Common minke whale,Balaenoptera acutorostrata,1,0.6125237941741943,0.6094592809677124,0.008717565797269344,0.5996915698051453,0.6265357136726379,0.606008768081665,0.6209716796875
72,37.1857,-74.60767,2025/03/23 12:46:03,2025-03-23,Common minke whale,Balaenoptera acutorostrata,1,0.6125237941741943,0.6094592809677124,0.008717565797269344,0.5996915698051453,0.6265357136726379,0.606008768081665,0.6209716796875
73,38.19398,-74.43439,2025/03/23 17:03:12,2025-03-23,Fin whale,Balaenoptera physalus,2,0.6824623346328735,0.673693060874939,0.04368323087692261,0.6142605543136597,0.7425384521484375,0.6482460498809814,0.7355026602745056
74,37.40961,-74.55548,2025/03/23 15:11:46,2025-03-23,Humpback whale,Megaptera novaeangliae,3,0.6520631313323975,0.6589025855064392,0.01825583539903164,0.6159377694129944,0.6764341592788696,0.6466296911239624,0.6639600992202759
75,37.38307,-74.55037,2025/03/23 15:12:42,2025-03-23,Humpback whale,Megaptera novaeangliae,3,0.6520631313323975,0.6589025855064392,0.01825583539903164,0.6159377694129944,0.6764341592788696,0.6466296911239624,0.6639600992202759
76,37.39766,-74.52956,2025/03/23 15:16:42,2025-03-23,Fin whale,Balaenoptera physalus,2,0.6612221598625183,0.6639600992202759,0.014235571958124638,0.6288778185844421,0.681465744972229,0.6589025855064392,0.669253945350647
77,37.40942,-74.51557,2025/03/23 15:17:32,2025-03-23,Fin whale,Balaenoptera physalus,2,0.6612221598625183,0.6639600992202759,0.014235571958124638,0.6288778185844421,0.681465744972229,0.6589025855064392,0.669253945350647
78,37.4434,-74.46194,2025/03/23 15:28:11,2025-03-23,Fin whale,Balaenoptera physalus,1,0.6690399050712585,0.669253945350647,0.0072551751509308815,0.6589025855064392,0.6814333200454712,0.6619278192520142,0.6729483008384705
79,37.42966,-74.46908,2025/03/23 15:29:04,2025-03-23,Fin whale,Balaenoptera physalus,1,0.6690399050712585,0.669253945350647,0.0072551751509308815,0.6589025855064392,0.6814333200454712,0.6619278192520142,0.6729483008384705
87,37.33264,-74.55562,2025/03/23 14:06:57,2025-03-23,Humpback whale,Megaptera novaeangliae,1,0.6346539258956909,0.6287323832511902,0.025330590084195137,0.608698844909668,0.6891638040542603,0.6160107254981995,0.6389386653900146
69,37.25867,-74.55983,2025/03/23 12:41:18,2025-03-23,Humpback whale,Megaptera novaeangliae,1,0.5891023278236389,0.5880761742591858,0.013143145479261875,0.5676341652870178,0.610680341720581,0.5804500579833984,0.5981277227401733
70,37.22707,-74.53243,2025/03/23 12:42:35,2025-03-23,Humpback whale,Megaptera novaeangliae,2,0.5675464868545532,0.5676341652870178,0.016796033829450607,0.5427708029747009,0.5928954482078552,0.5519229173660278,0.5804500579833984
71,37.1985,-74.58969,2025/03/23 12:45:23,2025-03-23,Common minke whale,Balaenoptera acutorostrata,1,0.5485430359840393,0.5478746294975281,0.01834193989634514,0.5268698930740356,0.5804500579833984,0.5320524573326111,0.5590684413909912
72,37.1857,-74.60767,2025/03/23 12:46:03,2025-03-23,Common minke whale,Balaenoptera acutorostrata,1,0.5485430359840393,0.5478746294975281,0.01834193989634514,0.5268698930740356,0.5804500579833984,0.5320524573326111,0.5590684413909912
73,38.19398,-74.43439,2025/03/23 17:03:12,2025-03-23,Fin whale,Balaenoptera physalus,2,0.7397448420524597,0.7300658226013184,0.042480457574129105,0.6864473223686218,0.8075327277183533,0.6998291015625,0.7830997705459595
74,37.40961,-74.55548,2025/03/23 15:11:46,2025-03-23,Humpback whale,Megaptera novaeangliae,3,0.6231855154037476,0.6232024431228638,0.01439050305634737,0.5968755483627319,0.6479692459106445,0.6199325323104858,0.6312780976295471
75,37.38307,-74.55037,2025/03/23 15:12:42,2025-03-23,Humpback whale,Megaptera novaeangliae,3,0.6231855154037476,0.6232024431228638,0.01439050305634737,0.5968755483627319,0.6479692459106445,0.6199325323104858,0.6312780976295471
76,37.39766,-74.52956,2025/03/23 15:16:42,2025-03-23,Fin whale,Balaenoptera physalus,2,0.6330903172492981,0.6312780976295471,0.015293598175048828,0.6088265180587769,0.6647780537605286,0.6232024431228638,0.637672483921051
77,37.40942,-74.51557,2025/03/23 15:17:32,2025-03-23,Fin whale,Balaenoptera physalus,2,0.6330903172492981,0.6312780976295471,0.015293598175048828,0.6088265180587769,0.6647780537605286,0.6232024431228638,0.637672483921051
78,37.4434,-74.46194,2025/03/23 15:28:11,2025-03-23,Fin whale,Balaenoptera physalus,1,0.6528463363647461,0.6542625427246094,0.015213589183986187,0.6289502382278442,0.6728456020355225,0.637672483921051,0.6667970418930054
79,37.42966,-74.46908,2025/03/23 15:29:04,2025-03-23,Fin whale,Balaenoptera physalus,1,0.6528463363647461,0.6542625427246094,0.015213589183986187,0.6289502382278442,0.6728456020355225,0.637672483921051,0.6667970418930054
87,37.33264,-74.55562,2025/03/23 14:06:57,2025-03-23,Humpback whale,Megaptera novaeangliae,1,0.6030640006065369,0.5981277227401733,0.013769085519015789,0.5867862105369568,0.6272863149642944,0.5928954482078552,0.610680341720581
69,37.25867,-74.55983,2025/03/23 12:41:18,2025-03-23,Humpback whale,Megaptera novaeangliae,1,0.465934157371521,0.46331843733787537,0.008114838972687721,0.4563227593898773,0.4801907241344452,0.45949238538742065,0.47257184982299805
70,37.22707,-74.53243,2025/03/23 12:42:35,2025-03-23,Humpback whale,Megaptera novaeangliae,2,0.46470949053764343,0.46331843733787537,0.007872008718550205,0.4553617238998413,0.48003557324409485,0.4570424258708954,0.4673776626586914
71,37.1985,-74.58969,2025/03/23 12:45:23,2025-03-23,Common minke whale,Balaenoptera acutorostrata,1,0.48300954699516296,0.48581910133361816,0.011694679036736488,0.46306106448173523,0.502035915851593,0.4744042754173279,0.48900407552719116
72,37.1857,-74.60767,2025/03/23 12:46:03,2025-03-23,Common minke whale,Balaenoptera acutorostrata,1,0.48300954699516296,0.48581910133361816,0.011694679036736488,0.46306106448173523,0.502035915851593,0.4744042754173279,0.48900407552719116
73,38.19398,-74.43439,2025/03/23 17:03:12,2025-03-23,Fin whale,Balaenoptera physalus,2,0.922063410282135,0.9064823389053345,0.07063552737236023,0.8066806197166443,1.032470703125,0.8807252645492554,0.9732164740562439
74,37.40961,-74.55548,2025/03/23 15:11:46,2025-03-23,Humpback whale,Megaptera novaeangliae,3,0.5016893744468689,0.5017603039741516,0.021264992654323578,0.4685549736022949,0.5369774103164673,0.4898335933685303,0.5188801288604736
75,37.38307,-74.55037,2025/03/23 15:12:42,2025-03-23,Humpback whale,Megaptera novaeangliae,3,0.5016893744468689,0.5017603039741516,0.021264992654323578,0.4685549736022949,0.5369774103164673,0.4898335933685303,0.5188801288604736
76,37.39766,-74.52956,2025/03/23 15:16:42,2025-03-23,Fin whale,Balaenoptera physalus,2,0.5020055770874023,0.5017603039741516,0.014521842822432518,0.476435124874115,0.5262557864189148,0.4922029972076416,0.51261967420578
77,37.40942,-74.51557,2025/03/23 15:17:32,2025-03-23,Fin whale,Balaenoptera physalus,2,0.5020055770874023,0.5017603039741516,0.014521842822432518,0.476435124874115,0.5262557864189148,0.4922029972076416,0.51261967420578
78,37.4434,-74.46194,2025/03/23 15:28:11,2025-03-23,Fin whale,Balaenoptera physalus,1,0.5099506974220276,0.5034932494163513,0.013598338700830936,0.4904886782169342,0.5341845750808716,0.5018375515937805,0.5188801288604736
79,37.42966,-74.46908,2025/03/23 15:29:04,2025-03-23,Fin whale,Balaenoptera physalus,1,0.5099506974220276,0.5034932494163513,0.013598338700830936,0.4904886782169342,0.5341845750808716,0.5018375515937805,0.5188801288604736
87,37.33264,-74.55562,2025/03/23 14:06:57,2025-03-23,Humpback whale,Megaptera novaeangliae,1,0.47015905380249023,0.4685549736022949,0.010095070116221905,0.4563227593898773,0.4898335933685303,0.46331843733787537,0.476435124874115
91,37.04632,-74.59676,2025/03/04 13:02:20,2025-03-04,Sperm whale,Physeter macrocephalus,1,0.7393327951431274,0.7423346638679504,0.017728544771671295,0.7074957489967346,0.7703095078468323,0.7295181155204773,0.748857319355011
92,37.3009,-74.59182,2025/03/04 13:10:54,2025-03-04,Fin whale,Balaenoptera physalus,1,0.7312933206558228,0.7372294068336487,0.02254554070532322,0.6703153848648071,0.7506736516952515,0.7312489151954651,0.742988646030426
91,37.04632,-74.59676,2025/03/04 13:02:20,2025-03-04,Sperm whale,Physeter macrocephalus,1,0.8702065348625183,0.8517513275146484,0.06371263414621353,0.7812851071357727,0.9745209813117981,0.8180034756660461,0.914681613445282
92,37.3009,-74.59182,2025/03/04 13:10:54,2025-03-04,Fin whale,Balaenoptera physalus,1,1.3153856992721558,1.3100061416625977,0.0590762123465538,1.2097117900848389,1.4098403453826904,1.2725485563278198,1.3341022729873657
91,37.04632,-74.59676,2025/03/04 13:02:20,2025-03-04,Sperm whale,Physeter macrocephalus,1,0.8959735035896301,0.9217880368232727,0.07579830288887024,0.7831698060035706,1.0130780935287476,0.8145051002502441,0.9418067932128906
92,37.3009,-74.59182,2025/03/04 13:10:54,2025-03-04,Fin whale,Balaenoptera physalus,1,0.8514285683631897,0.8442915678024292,0.02642221748828888,0.8147583603858948,0.8885529041290283,0.8284295201301575,0.8764294385910034
93,38.97775,-72.91418,2025/03/11 11:37:18,2025-03-11,Humpback whale,Megaptera novaeangliae,1,0.8268371820449829,0.8260855674743652,0.01109757088124752,0.8109157085418701,0.8465105891227722,0.8215771317481995,0.8341346979141235
94,38.95405,-72.92646,2025/03/11 11:38:14,2025-03-11,Humpback whale,Megaptera novaeangliae,1,0.8261097073554993,0.8273230195045471,0.009378238581120968,0.8109157085418701,0.8436463475227356,0.8219131231307983,0.830307126045227
96,38.90687,-72.92903,2025/03/11 11:48:24,2025-03-11,Fin whale,Balaenoptera physalus,1,0.8090814352035522,0.8219131231307983,0.02801509015262127,0.7594740986824036,0.8436463475227356,0.7826312184333801,0.8274662494659424
98,38.78159,-73.16284,2025/03/11 15:42:47,2025-03-11,Humpback whale,Megaptera novaeangliae,1,0.7909913063049316,0.7845665216445923,0.023493675515055656,0.7568377256393433,0.8336396217346191,0.7721360921859741,0.806934118270874
99,38.73944,-73.18727,2025/03/11 15:44:54,2025-03-11,Humpback whale,Megaptera novaeangliae,1,0.7980262041091919,0.8047718405723572,0.022936593741178513,0.7534087896347046,0.8336396217346191,0.7845665216445923,0.8126362562179565
103,38.82424,-72.97037,2025/03/11 14:10:02,2025-03-11,Humpback whale,Megaptera novaeangliae,1,0.7638776302337646,0.7594740986824036,0.01599166914820671,0.7435020804405212,0.8005411028862,0.7534095048904419,0.7726114392280579
104,38.80724,-73.04831,2025/03/11 14:12:17,2025-03-11,Fin whale,Balaenoptera physalus,2,0.7612372636795044,0.7507449388504028,0.024367908015847206,0.7435020804405212,0.8240607976913452,0.7478192448616028,0.7568377256393433
105,38.79278,-73.06293,2025/03/11 14:13:14,2025-03-11,Fin whale,Balaenoptera physalus,2,0.7612372636795044,0.7507449388504028,0.024367908015847206,0.7435020804405212,0.8240607976913452,0.7478192448616028,0.7568377256393433
106,38.79443,-73.09417,2025/03/11 14:18:05,2025-03-11,Humpback whale,Megaptera novaeangliae,1,0.7797121405601501,0.7721360921859741,0.03176327422261238,0.7464128732681274,0.8328775763511658,0.7507449388504028,0.806934118270874
93,38.97775,-72.91418,2025/03/11 11:37:18,2025-03-11,Humpback whale,Megaptera novaeangliae,1,0.8541724681854248,0.85203617811203,0.006224462762475014,0.8442106246948242,0.865551233291626,0.8511701822280884,0.85652095079422
94,38.95405,-72.92646,2025/03/11 11:38:14,2025-03-11,Humpback whale,Megaptera novaeangliae,1,0.8707675337791443,0.8630033135414124,0.02135833352804184,0.8510300517082214,0.9133089780807495,0.8536686301231384,0.8828162550926208
96,38.90687,-72.92903,2025/03/11 11:48:24,2025-03-11,Fin whale,Balaenoptera physalus,1,0.8831362724304199,0.8893930912017822,0.020450498908758163,0.8516988158226013,0.9133089780807495,0.865551233291626,0.899309515953064
98,38.78159,-73.16284,2025/03/11 15:42:47,2025-03-11,Humpback whale,Megaptera novaeangliae,1,0.9504542946815491,0.9525129199028015,0.010825028643012047,0.930787205696106,0.9620726704597473,0.9428050518035889,0.9610135555267334
99,38.73944,-73.18727,2025/03/11 15:44:54,2025-03-11,Humpback whale,Megaptera novaeangliae,1,0.9562507271766663,0.9610135555267334,0.011681453324854374,0.9365392327308655,0.9727199077606201,0.9497848153114319,0.9625679850578308
103,38.82424,-72.97037,2025/03/11 14:10:02,2025-03-11,Humpback whale,Megaptera novaeangliae,1,0.8996536731719971,0.8915773034095764,0.016825880855321884,0.8826017379760742,0.938533365726471,0.8890547156333923,0.9101986885070801
104,38.80724,-73.04831,2025/03/11 14:12:17,2025-03-11,Fin whale,Balaenoptera physalus,2,0.9283144474029541,0.9294626712799072,0.01771366409957409,0.8968313932418823,0.9525129199028015,0.9126977324485779,0.9428050518035889
105,38.79278,-73.06293,2025/03/11 14:13:14,2025-03-11,Fin whale,Balaenoptera physalus,2,0.9283144474029541,0.9294626712799072,0.01771366409957409,0.8968313932418823,0.9525129199028015,0.9126977324485779,0.9428050518035889
106,38.79443,-73.09417,2025/03/11 14:18:05,2025-03-11,Humpback whale,Megaptera novaeangliae,1,0.9385731220245361,0.9428050518035889,0.013969642110168934,0.9126977324485779,0.9572241902351379,0.9294626712799072,0.9497848153114319
93,38.97775,-72.91418,2025/03/11 11:37:18,2025-03-11,Humpback whale,Megaptera novaeangliae,1,0.7056829929351807,0.7053635716438293,0.006540430709719658,0.697260320186615,0.718850314617157,0.6993870139122009,0.7092283964157104
94,38.95405,-72.92646,2025/03/11 11:38:14,2025-03-11,Humpback whale,Megaptera novaeangliae,1,0.7123395204544067,0.7101659774780273,0.007046652492135763,0.7053635716438293,0.7292879223823547,0.7072485685348511,0.7125493288040161
96,38.90687,-72.92903,2025/03/11 11:48:24,2025-03-11,Fin whale,Balaenoptera physalus,1,0.7143550515174866,0.7125493288040161,0.007282192353159189,0.7071467041969299,0.7292879223823547,0.7092283964157104,0.718850314617157
98,38.78159,-73.16284,2025/03/11 15:42:47,2025-03-11,Humpback whale,Megaptera novaeangliae,1,0.7117586135864258,0.7236312031745911,0.03125883266329765,0.6278433799743652,0.7372674942016602,0.7149027585983276,0.7272615432739258
99,38.73944,-73.18727,2025/03/11 15:44:54,2025-03-11,Humpback whale,Megaptera novaeangliae,1,0.6666591763496399,0.6604638695716858,0.0503205806016922,0.6016170978546143,0.7372674942016602,0.6272252202033997,0.7149027585983276
103,38.82424,-72.97037,2025/03/11 14:10:02,2025-03-11,Humpback whale,Megaptera novaeangliae,1,0.7214286923408508,0.7238618731498718,0.0072408271953463554,0.7093271613121033,0.7314396500587463,0.7142348885536194,0.7257760167121887
104,38.80724,-73.04831,2025/03/11 14:12:17,2025-03-11,Fin whale,Balaenoptera physalus,2,0.724200963973999,0.7257760167121887,0.0043139224871993065,0.7142348885536194,0.7296851873397827,0.723417341709137,0.7271275520324707
105,38.79278,-73.06293,2025/03/11 14:13:14,2025-03-11,Fin whale,Balaenoptera physalus,2,0.724200963973999,0.7257760167121887,0.0043139224871993065,0.7142348885536194,0.7296851873397827,0.723417341709137,0.7271275520324707
106,38.79443,-73.09417,2025/03/11 14:18:05,2025-03-11,Humpback whale,Megaptera novaeangliae,1,0.7246590852737427,0.7258984446525574,0.007628969848155975,0.7072006464004517,0.7372674942016602,0.723417341709137,0.7272615432739258
95,37.63767,-74.38167,2025/03/09 12:41:06,2025-03-09,Humpback whale,Megaptera novaeangliae,1,0.8143303990364075,0.8072989583015442,0.04524228349328041,0.729137122631073,0.8978070616722107,0.7921688556671143,0.828406572341919
97,37.66205,-74.3774,2025/03/09 12:42:37,2025-03-09,Humpback whale,Megaptera novaeangliae,1,0.8143303990364075,0.8072989583015442,0.04524228349328041,0.729137122631073,0.8978070616722107,0.7921688556671143,0.828406572341919
100,37.5081,-74.4053,2025/03/09 11:37:00,2025-03-09,Humpback whale,Megaptera novaeangliae,1,0.8190345168113708,0.8098540902137756,0.04495415464043617,0.7522661685943604,0.9076042175292969,0.7981806993484497,0.8182553052902222
95,37.63767,-74.38167,2025/03/09 12:41:06,2025-03-09,Humpback whale,Megaptera novaeangliae,1,0.8683304190635681,0.8688755035400391,0.025114627555012703,0.8250373005867004,0.9087114930152893,0.8562013506889343,0.8884445428848267
97,37.66205,-74.3774,2025/03/09 12:42:37,2025-03-09,Humpback whale,Megaptera novaeangliae,1,0.8683304190635681,0.8688755035400391,0.025114627555012703,0.8250373005867004,0.9087114930152893,0.8562013506889343,0.8884445428848267
100,37.5081,-74.4053,2025/03/09 11:37:00,2025-03-09,Humpback whale,Megaptera novaeangliae,1,0.8746073246002197,0.8775181770324707,0.028692880645394325,0.8316615223884583,0.9171949028968811,0.8434815406799316,0.8996737599372864
95,37.63767,-74.38167,2025/03/09 12:41:06,2025-03-09,Humpback whale,Megaptera novaeangliae,1,0.6652408242225647,0.6767547130584717,0.023654969409108162,0.628962516784668,0.6948196887969971,0.640513002872467,0.6822758913040161
97,37.66205,-74.3774,2025/03/09 12:42:37,2025-03-09,Humpback whale,Megaptera novaeangliae,1,0.6652408242225647,0.6767547130584717,0.023654969409108162,0.628962516784668,0.6948196887969971,0.640513002872467,0.6822758913040161
100,37.5081,-74.4053,2025/03/09 11:37:00,2025-03-09,Humpback whale,Megaptera novaeangliae,1,0.6742047071456909,0.6745442152023315,0.011067281477153301,0.6572292447090149,0.695112407207489,0.6669859290122986,0.6814333200454712
107,37.33901,-74.56844,2025/02/15 09:33:15,2025-02-15,Fin whale,Balaenoptera physalus,1,0.6748125553131104,0.6780502796173096,0.01842941716313362,0.6418823599815369,0.7010272145271301,0.6579722166061401,0.6826885342597961
108,37.32115,-74.58614,2025/02/15 09:34:25,2025-02-15,Fin whale,Balaenoptera physalus,2,0.6307592391967773,0.6226227283477783,0.051296085119247437,0.5530514121055603,0.7010272145271301,0.5815773606300354,0.6826885342597961
110,37.45868,-74.36093,2025/02/15 10:50:35,2025-02-15,Fin whale,Balaenoptera physalus,1,0.7050946354866028,0.7088510990142822,0.010783239267766476,0.6828598380088806,0.7157030701637268,0.6963981986045837,0.7144718766212463
111,37.4829,-74.38463,2025/02/15 10:51:43,2025-02-15,Fin whale,Balaenoptera physalus,1,0.6844494938850403,0.693947970867157,0.025518015027046204,0.6448853015899658,0.7144718766212463,0.6546569466590881,0.7088510990142822
107,37.33901,-74.56844,2025/02/15 09:33:15,2025-02-15,Fin whale,Balaenoptera physalus,1,0.8378734588623047,0.8317362070083618,0.03590398281812668,0.7798628807067871,0.889240562915802,0.8215298652648926,0.8759905099868774
108,37.32115,-74.58614,2025/02/15 09:34:25,2025-02-15,Fin whale,Balaenoptera physalus,2,0.8237035274505615,0.8152755498886108,0.027287745848298073,0.7960235476493835,0.889240562915802,0.8070146441459656,0.8317362070083618
110,37.45868,-74.36093,2025/02/15 10:50:35,2025-02-15,Fin whale,Balaenoptera physalus,1,0.7553603649139404,0.7598397731781006,0.01589667610824108,0.7240803241729736,0.7767888903617859,0.7420425415039062,0.7636451125144958
111,37.4829,-74.38463,2025/02/15 10:51:43,2025-02-15,Fin whale,Balaenoptera physalus,1,0.7414926886558533,0.7398543953895569,0.014208385720849037,0.7229212522506714,0.7600343823432922,0.7324681878089905,0.75954270362854
107,37.33901,-74.56844,2025/02/15 09:33:15,2025-02-15,Fin whale,Balaenoptera physalus,1,0.6909839510917664,0.6903282403945923,0.04575866460800171,0.622272253036499,0.7506736516952515,0.6526866555213928,0.7342734336853027
108,37.32115,-74.58614,2025/02/15 09:34:25,2025-02-15,Fin whale,Balaenoptera physalus,2,0.7312933206558228,0.7372294068336487,0.02254554070532322,0.6703153848648071,0.7506736516952515,0.7312489151954651,0.742988646030426
110,37.45868,-74.36093,2025/02/15 10:50:35,2025-02-15,Fin whale,Balaenoptera physalus,1,0.6775713562965393,0.6763609051704407,0.008516158908605576,0.658732533454895,0.6867373585700989,0.6736294627189636,0.6855578422546387
111,37.4829,-74.38463,2025/02/15 10:51:43,2025-02-15,Fin whale,Balaenoptera physalus,1,0.6847108006477356,0.682137131690979,0.0172834862023592,0.658732533454895,0.7213840484619141,0.6736294627189636,0.6867373585700989
